184	1957	64	2
184	1957	72	1
184	1957	60	3
184	1957	57	4
544	2283	65	2
903	2609	72	1
903	2609	67	2
903	2609	60	3
903	2609	52	4
1451	3261	69	1
1451	3261	65	2
1451	3261	60	3
1451	3261	53	4
1746	3587	71	1
2040	3913	72	1
2040	3913	52	4
2040	3913	67	2
2040	3913	60	3
2342	4239	74	1
2342	4239	50	4
2643	4565	76	1
2643	4565	67	2
2643	4565	60	3
2643	4565	48	4
3224	5217	74	1
3224	5217	69	2
3224	5217	60	3
3224	5217	53	4
3519	5543	76	1
3667	5707	77	1
3814	5870	67	2
3814	5870	74	1
3814	5870	59	3
3814	5870	55	4
4107	6196	65	2
4400	6522	72	1
4400	6522	64	2
4400	6522	55	3
4400	6522	48	4
6121	7174	72	1
6121	7174	66	2
6121	7174	57	3
6121	7174	57	4
6714	7826	71	1
6714	7826	67	2
6714	7826	62	3
6714	7826	55	4
7251	8478	69	1
7251	8478	65	2
7251	8478	62	3
7251	8478	62	4
7534	8804	71	1
7816	9130	60	3
7816	9130	57	4
7816	9130	72	1
7816	9130	64	2
8090	9457	59	3
8090	9457	55	4
8363	9783	74	1
8363	9783	53	4
8363	9783	69	2
8363	9783	57	3
8667	10109	72	1
8667	10109	52	4
8970	10435	69	2
8970	10435	65	3
8970	10435	50	4
8970	10435	71	1
9541	11087	64	3
9541	11087	68	2
9541	11087	52	4
9834	11413	62	3
10126	11739	69	1
10126	11739	64	2
10126	11739	61	3
10126	11739	45	4
12000	12391	64	2
12000	12391	72	1
12000	12391	60	3
12000	12391	57	4
12268	12717	65	2
12536	13044	72	1
12536	13044	67	2
12536	13044	60	3
12536	13044	52	4
13050	13696	69	1
13050	13696	65	2
13050	13696	60	3
13050	13696	53	4
13332	14022	71	1
13613	14348	72	1
13613	14348	52	4
13613	14348	67	2
13613	14348	60	3
13926	14674	74	1
13926	14674	50	4
14239	15000	76	1
14239	15000	67	2
14239	15000	60	3
14239	15000	48	4
14759	15652	74	1
14759	15652	69	2
14759	15652	60	3
14759	15652	53	4
15079	15978	76	1
15238	16141	77	1
15398	16304	67	2
15398	16304	74	1
15398	16304	59	3
15398	16304	55	4
15704	16630	65	2
16009	16957	72	1
16009	16957	64	2
16009	16957	55	3
16009	16957	48	4
17573	17609	72	1
17573	17609	66	2
17573	17609	57	3
17573	17609	57	4
18251	18261	71	1
18251	18261	67	2
18251	18261	62	3
18251	18261	55	4
18905	18913	69	1
18905	18913	65	2
18905	18913	62	3
18905	18913	62	4
19190	19239	71	1
19475	19565	60	3
19475	19565	57	4
19475	19565	72	1
19475	19565	64	2
19759	19891	59	3
19759	19891	55	4
20043	20217	74	1
20043	20217	53	4
20043	20217	69	2
20043	20217	57	3
20319	20544	72	1
20319	20544	52	4
20594	20870	69	2
20594	20870	65	3
20594	20870	50	4
20594	20870	71	1
21169	21522	64	3
21169	21522	68	2
21169	21522	52	4
21493	21848	62	3
21816	22174	69	1
21816	22174	64	2
21816	22174	61	3
21816	22174	45	4
23570	22826	74	1
23570	22826	67	2
23570	22826	59	3
23570	22826	43	4
24191	23478	48	4
24191	23478	76	1
24191	23478	67	2
24191	23478	60	3
24466	23804	50	4
24740	24131	55	3
24740	24131	52	4
24740	24131	76	1
24740	24131	67	2
25045	24457	57	3
25045	24457	53	4
25349	24783	71	1
25349	24783	62	2
25349	24783	59	3
25349	24783	55	4
25642	25109	72	1
25642	25109	64	2
25934	25435	57	3
25934	25435	74	1
25934	25435	65	2
25934	25435	53	4
26219	25761	59	3
26503	26087	60	3
26503	26087	45	4
26503	26087	72	1
26503	26087	64	2
26758	26413	62	3
26758	26413	47	4
27012	26739	48	4
27012	26739	72	1
27012	26739	69	2
27012	26739	64	3
27326	27065	50	4
27640	27391	71	1
27640	27391	68	2
27640	27391	64	3
27640	27391	52	4
28805	28044	57	4
28805	28044	72	1
28805	28044	69	2
28805	28044	64	3
29122	28370	55	4
29438	28696	69	2
29438	28696	54	4
29438	28696	74	1
29438	28696	57	3
29712	29022	67	2
29712	29022	52	4
29985	29348	69	1
29985	29348	66	2
29985	29348	62	3
29985	29348	50	4
30265	29674	71	1
30544	30000	55	3
30544	30000	52	4
30544	30000	72	1
30544	30000	64	2
30802	30326	57	3
30802	30326	54	4
31059	30652	62	2
31059	30652	59	3
31059	30652	71	1
31059	30652	55	4
31360	30978	67	2
31360	30978	62	3
31661	31304	69	1
31661	31304	67	2
31661	31304	64	3
31661	31304	48	4
31805	31467	71	1
