317	1017	74	1
317	1017	69	2
317	1017	66	3
317	1017	50	4
967	1525	47	4
967	1525	74	1
967	1525	71	2
967	1525	66	3
1618	2034	50	4
2204	2542	73	1
2204	2542	69	2
2204	2542	66	3
2204	2542	54	4
2753	3051	55	4
2753	3051	71	1
2753	3051	67	2
2753	3051	62	3
3362	3559	59	4
3926	4068	69	1
3926	4068	66	2
3926	4068	62	3
3926	4068	62	4
4461	4576	74	1
4461	4576	66	2
4461	4576	59	4
4461	4576	62	3
5031	5085	71	2
5031	5085	55	4
5031	5085	76	1
5650	5593	69	2
5650	5593	61	3
5650	5593	57	4
6232	6102	78	1
6232	6102	69	2
6232	6102	62	3
6232	6102	50	4
8668	7119	78	1
8668	7119	73	2
8668	7119	61	3
8668	7119	58	4
9264	7627	78	1
9264	7627	71	2
9264	7627	62	3
9264	7627	59	4
10353	8644	78	1
10353	8644	71	2
10353	8644	62	3
10353	8644	57	4
10958	9153	71	2
10958	9153	62	3
10958	9153	56	4
10958	9153	76	1
11518	9661	69	2
11518	9661	61	3
11518	9661	57	4
12079	10169	78	1
12079	10169	69	2
12079	10169	62	3
12079	10169	54	4
12649	10678	79	1
12649	10678	69	2
12649	10678	64	3
12649	10678	49	4
13205	11186	74	2
13205	11186	57	3
13205	11186	50	4
13205	11186	78	1
13772	11695	69	2
13772	11695	62	3
13772	11695	54	4
14354	12203	76	1
14354	12203	69	2
14354	12203	61	3
14354	12203	57	4
16829	13220	74	1
16829	13220	71	2
16829	13220	66	3
16829	13220	59	4
17382	13729	76	1
17382	13729	69	2
17382	13729	64	3
17382	13729	61	4
18491	14746	78	1
18491	14746	69	2
18491	14746	62	3
18491	14746	62	4
19027	15254	71	2
19027	15254	62	3
19027	15254	55	4
19027	15254	76	1
19603	15763	69	2
19603	15763	61	3
19603	15763	57	4
19871	16017	67	2
20138	16271	74	1
20138	16271	66	2
20138	16271	62	3
20138	16271	59	4
20670	16780	71	1
20670	16780	71	2
20670	16780	62	3
20670	16780	55	4
21230	17288	71	2
21230	17288	67	3
21230	17288	52	4
21230	17288	73	1
21801	17797	70	2
21801	17797	66	3
21801	17797	54	4
22355	18305	74	1
22355	18305	71	2
22355	18305	66	3
22355	18305	47	4
24825	19322	81	1
24825	19322	69	2
24825	19322	64	3
24825	19322	61	4
25406	19830	62	4
25406	19830	78	1
25406	19830	69	2
25406	19830	66	3
25967	20339	61	4
26519	20847	74	1
26519	20847	71	2
26519	20847	66	3
26519	20847	59	4
27096	21356	61	4
27096	21356	76	1
27096	21356	69	2
27096	21356	64	3
27616	21864	59	4
28119	22373	79	1
28119	22373	69	2
28119	22373	61	3
28119	22373	57	4
28671	22881	78	1
28671	22881	69	2
28671	22881	57	3
28671	22881	62	4
29237	23390	59	3
29237	23390	55	4
29237	23390	76	1
29237	23390	67	2
29766	23898	61	3
29766	23898	57	4
30419	24407	74	1
30419	24407	66	2
30419	24407	57	3
30419	24407	50	4
