101	2045	69	1
101	2045	64	2
101	2045	61	3
101	2045	57	4
727	2727	59	3
727	2727	56	4
727	2727	71	1
727	2727	64	2
1000	3068	57	3
1000	3068	54	4
1272	3409	52	4
1272	3409	71	1
1272	3409	64	2
1272	3409	56	3
1539	3750	50	4
1806	4091	69	1
1806	4091	64	2
1806	4091	57	3
1806	4091	49	4
2441	4773	62	2
2441	4773	66	1
2441	4773	57	3
2441	4773	50	4
2752	5114	61	2
3062	5455	64	1
3062	5455	59	2
3062	5455	56	3
3631	6136	66	1
3631	6136	61	2
3631	6136	57	3
3631	6136	49	4
3917	6477	68	1
3917	6477	62	2
3917	6477	59	3
3917	6477	47	4
4203	6818	52	3
4203	6818	49	4
4203	6818	69	1
4203	6818	64	2
4498	7159	45	4
4498	7159	57	3
4792	7500	71	1
4792	7500	64	2
4792	7500	52	4
5081	7841	56	3
5369	8182	69	1
5369	8182	64	2
5369	8182	61	3
5369	8182	45	4
7875	10227	73	1
7875	10227	69	2
7875	10227	57	4
7875	10227	64	3
8176	10568	74	1
8477	10909	71	2
8477	10909	76	1
8477	10909	56	4
8732	11250	73	2
8986	11591	74	2
8986	11591	78	1
8986	11591	57	3
8986	11591	54	4
9246	11932	73	2
9506	12273	76	1
9506	12273	71	2
9506	12273	59	3
9506	12273	56	4
10064	12955	61	3
10064	12955	73	1
10064	12955	69	2
10064	12955	57	4
10332	13295	62	3
10600	13636	69	1
10600	13636	69	2
10600	13636	64	3
10600	13636	49	4
11163	14318	66	1
11163	14318	50	4
11163	14318	62	2
11163	14318	57	3
11449	14659	68	1
11449	14659	52	4
11735	15000	54	4
11735	15000	69	1
11735	15000	61	2
11735	15000	57	3
12045	15341	57	4
12354	15682	66	2
12354	15682	50	4
12354	15682	71	1
12657	16023	64	2
12657	16023	56	3
12657	16023	52	4
12960	16364	69	1
12960	16364	61	2
12960	16364	52	3
12960	16364	45	4
14749	17727	57	4
14749	17727	73	1
14749	17727	69	2
14749	17727	64	3
15025	18068	56	4
15301	18409	54	4
15301	18409	73	1
15301	18409	71	2
15301	18409	68	3
15568	18750	53	4
15834	19091	69	2
15834	19091	54	4
15834	19091	73	1
15834	19091	66	3
16115	19432	68	2
16115	19432	52	4
16396	19773	54	3
16396	19773	71	1
16396	19773	66	2
16396	19773	50	4
16675	20114	56	3
16953	20455	66	2
16953	20455	57	3
16953	20455	73	1
16953	20455	49	4
17561	21136	65	2
17561	21136	56	3
18110	21818	69	1
18110	21818	61	2
18110	21818	54	3
18110	21818	54	4
20360	23864	69	1
20360	23864	66	2
20360	23864	61	3
20360	23864	54	4
20935	24546	52	4
20935	24546	71	1
20935	24546	68	2
20935	24546	64	3
21219	24886	50	4
21503	25227	49	4
21503	25227	71	1
21503	25227	68	2
21503	25227	64	3
21791	25568	47	4
22078	25909	69	2
22078	25909	73	1
22078	25909	64	3
22078	25909	45	4
22369	26250	66	2
22660	26591	67	2
23209	27273	69	1
23209	27273	66	2
23209	27273	62	3
23209	27273	50	4
24951	28636	62	3
24951	28636	66	2
24951	28636	47	4
24951	28636	71	1
25200	28977	61	3
25448	29318	68	2
25448	29318	59	3
25448	29318	52	4
25928	30000	73	1
25928	30000	69	2
25928	30000	57	3
25928	30000	45	4
26215	30341	71	1
26215	30341	68	2
26215	30341	61	3
26502	30682	69	1
26502	30682	66	2
26502	30682	62	3
26502	30682	47	4
26809	31023	68	1
26809	31023	64	2
26809	31023	64	3
26809	31023	49	4
27116	31364	66	1
27116	31364	62	2
27116	31364	57	3
27116	31364	50	4
27683	32046	56	3
27683	32046	71	1
27683	32046	62	2
27683	32046	47	4
27925	32386	54	3
28167	32727	61	2
28167	32727	71	1
28167	32727	52	3
28167	32727	49	4
28470	33068	68	2
28773	33409	69	1
28773	33409	66	2
28773	33409	54	3
28773	33409	51	4
29049	33750	68	1
29049	33750	64	2
29049	33750	56	3
29049	33750	52	4
29324	34091	64	2
29324	34091	61	3
29324	34091	45	4
29324	34091	66	1
29890	34773	59	3
29890	34773	63	2
29890	34773	47	4
30186	35114	57	3
30481	35455	64	1
30481	35455	59	2
30481	35455	56	3
30481	35455	52	4
32578	36818	66	1
32578	36818	62	2
32578	36818	57	3
32578	36818	50	4
33134	37500	49	4
33134	37500	68	1
33134	37500	62	2
33134	37500	59	3
33411	37841	47	4
33687	38182	52	3
33687	38182	49	4
33687	38182	69	1
33687	38182	64	2
33965	38523	45	4
33965	38523	57	3
34243	38864	64	2
34243	38864	71	1
34243	38864	40	4
34554	39205	62	2
34554	39205	56	3
34864	39546	69	1
34864	39546	61	2
34864	39546	52	3
34864	39546	45	4
