258	2143	62	1
258	2143	57	2
258	2143	53	3
258	2143	50	4
929	2857	65	1
929	2857	57	3
929	2857	50	4
929	2857	62	2
1536	3571	67	1
1536	3571	58	3
1536	3571	43	4
1822	3929	64	2
2108	4286	69	1
2108	4286	65	2
2108	4286	62	3
2108	4286	38	4
3226	5000	74	1
3226	5000	69	2
3226	5000	65	3
3226	5000	50	4
3769	5714	69	2
3769	5714	64	3
3769	5714	57	4
3769	5714	72	1
4324	6429	64	3
4324	6429	68	2
4324	6429	52	4
4588	6786	71	1
4720	6964	62	3
4852	7143	69	1
4852	7143	69	2
4852	7143	60	3
4852	7143	53	4
5116	7500	71	1
5116	7500	68	2
5116	7500	62	3
5379	7857	64	3
5379	7857	48	4
5379	7857	72	1
5379	7857	69	2
5678	8214	65	3
5678	8214	50	4
5977	8571	69	2
5977	8571	59	3
5977	8571	52	4
5977	8571	71	1
6278	8929	68	2
6278	8929	64	3
6429	9107	66	2
6579	9286	68	2
6579	9286	40	4
6878	9643	62	3
7176	10000	69	1
7176	10000	64	2
7176	10000	61	3
7176	10000	45	4
8924	10714	74	1
8924	10714	69	2
8924	10714	62	3
8924	10714	53	4
9502	11429	69	2
9502	11429	62	3
9502	11429	74	1
9502	11429	58	4
9794	11786	67	2
9794	11786	64	3
10086	12143	57	4
10086	12143	74	1
10086	12143	71	2
10086	12143	65	3
10375	12500	56	4
10663	12857	73	1
10663	12857	69	2
10663	12857	64	3
10663	12857	57	4
11803	13571	69	2
11803	13571	76	1
11803	13571	57	3
11803	13571	49	4
12121	13929	67	2
12438	14286	50	4
12438	14286	74	1
12438	14286	65	2
12438	14286	57	3
12712	14643	52	4
12986	15000	69	1
12986	15000	65	2
12986	15000	62	3
12986	15000	53	4
13553	15714	70	1
13553	15714	67	2
13845	16072	60	3
13845	16072	52	4
14137	16429	69	1
14137	16429	65	2
14137	16429	60	3
14137	16429	53	4
14429	16786	67	1
14720	17143	65	2
14720	17143	62	3
14720	17143	46	4
14720	17143	67	1
15020	17500	64	2
15020	17500	58	3
15170	17679	62	2
15320	17857	55	3
15320	17857	64	2
15320	17857	48	4
15623	18214	60	3
15775	18393	58	3
15926	18572	65	1
15926	18572	60	2
15926	18572	57	3
15926	18572	41	4
17634	19286	65	1
17634	19286	62	2
17634	19286	58	3
17634	19286	46	4
18317	20000	64	1
18317	20000	62	2
18317	20000	58	3
18317	20000	43	4
18885	20714	57	3
18885	20714	64	1
18885	20714	61	2
18885	20714	45	4
19151	21072	55	3
19416	21429	62	1
19416	21429	57	2
19416	21429	53	3
19416	21429	38	4
20742	22143	69	1
20742	22143	62	3
20742	22143	50	4
20742	22143	65	2
21384	22857	45	4
21384	22857	72	1
21384	22857	60	3
21624	23214	64	2
21624	23214	43	4
21864	23572	45	4
21864	23572	72	1
21864	23572	65	2
21864	23572	60	3
22146	23929	46	4
22427	24286	67	1
22427	24286	60	3
22427	24286	64	2
22427	24286	48	4
22686	24643	69	1
22686	24643	57	3
22945	25000	65	2
22945	25000	62	3
22945	25000	50	4
22945	25000	70	1
23209	25357	67	2
23209	25357	60	3
23209	25357	52	4
23473	25714	69	1
23473	25714	65	2
23473	25714	60	3
23473	25714	53	4
24654	26429	69	1
24654	26429	65	2
24654	26429	62	3
24654	26429	50	4
25217	27143	72	1
25217	27143	65	2
25217	27143	45	4
25217	27143	60	3
25797	27857	74	1
25797	27857	65	2
25797	27857	46	4
26056	28214	58	3
26315	28572	69	1
26315	28572	65	2
26315	28572	60	3
26315	28572	41	4
27482	29286	72	1
27482	29286	60	3
27482	29286	40	4
27482	29286	67	2
28032	30000	69	1
28032	30000	60	3
28032	30000	41	4
28327	30357	65	2
28475	30536	64	2
28622	30714	67	1
28622	30714	62	2
28622	30714	46	4
28622	30714	58	3
28903	31072	65	1
29183	31429	62	2
29183	31429	43	4
29183	31429	64	1
29456	31786	55	3
29729	32143	52	3
29729	32143	61	2
29729	32143	45	4
30012	32500	57	3
30012	32500	62	1
30153	32679	55	3
30294	32857	62	1
30294	32857	57	2
30294	32857	54	3
30294	32857	38	4
