271	1250	46	4
271	1250	70	1
271	1250	65	2
271	1250	62	3
571	1563	45	4
871	1875	43	4
871	1875	70	1
871	1875	67	2
871	1875	62	3
1176	2188	45	4
1480	2500	46	4
1776	2813	48	4
2072	3125	50	4
2072	3125	69	1
2072	3125	65	2
2072	3125	62	3
2355	3438	46	4
2637	3750	51	4
2637	3750	67	1
2637	3750	63	2
2637	3750	58	3
2911	4063	53	4
3185	4375	55	4
3459	4688	57	4
3733	5000	58	4
3733	5000	65	1
3733	5000	62	2
3733	5000	58	3
4014	5313	57	4
4294	5625	55	4
4294	5625	70	1
4294	5625	62	2
4294	5625	58	3
4562	5938	53	4
4830	6250	51	4
4830	6250	67	2
4830	6250	72	1
5109	6563	50	4
5387	6875	51	4
5387	6875	65	2
5387	6875	57	3
5675	7188	53	4
5963	7500	74	1
5963	7500	65	2
5963	7500	58	3
5963	7500	46	4
8309	8750	74	1
8309	8750	69	2
8309	8750	57	3
8309	8750	42	4
8950	9375	43	4
8950	9375	74	1
8950	9375	67	2
8950	9375	58	3
9208	9688	50	4
9466	10000	55	4
9742	10313	53	4
10018	10625	51	4
10018	10625	74	1
10018	10625	67	2
10018	10625	58	3
10279	10938	50	4
10539	11250	51	4
10539	11250	67	2
10539	11250	58	3
10539	11250	72	1
10799	11563	48	4
11058	11875	53	4
11058	11875	65	2
11058	11875	57	3
11329	12188	51	4
11599	12500	50	4
11599	12500	74	1
11599	12500	65	2
11599	12500	58	3
11888	12813	48	4
12177	13125	46	4
12177	13125	75	1
12177	13125	65	2
12177	13125	60	3
12440	13438	45	4
12703	13750	46	4
12703	13750	74	1
12703	13750	65	2
12703	13750	58	3
12972	14063	48	4
13240	14375	50	4
13552	14688	51	4
13864	15000	72	1
13864	15000	65	2
13864	15000	57	3
13864	15000	53	4
16158	16250	70	1
16158	16250	67	2
16158	16250	62	3
16158	16250	55	4
16748	16875	57	4
16748	16875	72	1
16748	16875	65	2
16748	16875	60	3
17015	17188	53	4
17281	17500	55	4
17531	17813	57	4
17781	18125	65	2
17781	18125	58	4
17781	18125	74	1
17781	18125	58	3
18054	18438	70	2
18054	18438	55	4
18327	18750	51	4
18327	18750	67	2
18327	18750	58	3
18327	18750	72	1
18600	19063	50	4
18872	19375	65	2
18872	19375	51	4
18872	19375	57	3
19151	19688	63	2
19151	19688	53	4
19430	20000	55	4
19430	20000	70	1
19430	20000	62	2
19430	20000	58	3
19707	20313	50	4
19984	20625	58	3
19984	20625	51	4
19984	20625	67	1
19984	20625	67	2
20288	20938	62	3
20288	20938	46	4
20591	21250	48	4
20591	21250	67	2
20591	21250	63	3
20591	21250	69	1
20860	21563	45	4
21129	21875	50	4
21129	21875	66	2
21129	21875	62	3
21413	22188	38	4
21697	22500	70	1
21697	22500	67	2
21697	22500	62	3
21697	22500	43	4
24113	23750	77	1
24113	23750	65	2
24113	23750	60	3
24113	23750	57	4
24756	24375	58	4
24756	24375	74	1
24756	24375	65	2
24756	24375	62	3
25032	24688	60	4
25307	25000	58	4
25578	25313	57	4
25849	25625	55	4
25849	25625	70	1
25849	25625	67	2
25849	25625	62	3
26107	25938	53	4
26365	26250	51	4
26365	26250	72	1
26365	26250	65	2
26365	26250	57	3
26628	26563	55	4
26891	26875	53	4
27146	27188	51	4
27401	27500	50	4
27401	27500	75	1
27401	27500	65	2
27401	27500	57	3
27680	27813	48	4
27958	28125	46	4
27958	28125	74	1
27958	28125	65	2
27958	28125	58	3
28232	28438	50	4
28506	28750	51	4
28506	28750	67	2
28506	28750	72	1
28778	29063	48	4
29050	29375	65	2
29050	29375	53	4
29050	29375	57	3
29359	29688	63	2
29359	29688	41	4
29667	30000	70	1
29667	30000	62	2
29667	30000	53	3
29667	30000	46	4
